Clone_ID,Gene,Ensembl_Gene,UniGene,EntrezGene,GenBank Acc.,Ensembl* Chr,Start (bp),End (bp),Strand,Clone_ID
IMAGE:195720,C18orf25,ENSG00000152242,Hs.116486,147339,BX090345,18,42007986,42100952,1,IMAGE:195720
IMAGE:143756,SAMD1,ENSG00000141858,Hs.140309,90378,BX118116,19,14059676,14062885,-1,IMAGE:143756
IMAGE:491157,SMAD2,ENSG00000175387,Hs.12253,4087,AA114863,18,43613464,43710924,-1,IMAGE:491157
IMAGE:415755,,,Hs.658586,0,W84753,,,,,IMAGE:415755
IMAGE:810089,FAM83H,ENSG00000180921,Hs.67776,286077,AA464963,8,144878091,144887902,-1,IMAGE:810089
IMAGE:770859,ITGB5,ENSG00000082781|ENSG00000127418,Hs.536663,3693,AA434492,4,994940,1010685,1,IMAGE:770859
IMAGE:810960,KLK10,ENSG00000129451,Hs.275464,5655,AA459626,19,56207813,56215243,-1,IMAGE:810960
IMAGE:324618,TSFM,ENSG00000123297,Hs.632704,10102,BX117129,12,56462851,56477601,1,IMAGE:324618
IMAGE:897006,DYRK1A,ENSG00000126001|ENSG00000157540,Hs.705437,1859,AA676749,21,37661749,37809550,1,IMAGE:897006
IMAGE:46452,BCL11B,,Hs.699440,64919,H09748,,,,,IMAGE:46452
IMAGE:1048696,APOBEC3G,ENSG00000128394,Hs.660143,60489,AA620608,22,37766619,37813693,1,IMAGE:1048696
IMAGE:731240,PSD3,ENSG00000156011,Hs.434255,23362,AA416817,8,18429093,18915476,-1,IMAGE:731240
IMAGE:320379,,,Hs.597497,0,BX091609,chr19,20094303,20094685,+,IMAGE:320379
IMAGE:757430,,,Hs.662617,0,AA437213,,,,,IMAGE:757430
IMAGE:213578,,,Hs.687867,0,BX090482,,,,,IMAGE:213578
IMAGE:731473,,,Hs.104774,0,BX094619,chr6,10851546,10855788,-,IMAGE:731473
IMAGE:44563,GAP43,ENSG00000140505,Hs.134974,2596,BX115441,15,72828237,72835994,1,IMAGE:44563
IMAGE:767310,KIF2A,ENSG00000170345,Hs.558351,3796,AA418600,14,74815284,74818685,1,IMAGE:767310
IMAGE:42842,SPRN,ENSG00000203772,Hs.64968,503542,R60223,10,135084069,135088066,-1,IMAGE:42842
IMAGE:221707,DDIT4,ENSG00000168209,Hs.523012,54541,H92504,10,73703683,73705803,1,IMAGE:221707
IMAGE:416377,DHX38,ENSG00000140829,Hs.570079,9785,W86861,16,70685116,70704311,1,IMAGE:416377
IMAGE:34149,TTC9,ENSG00000133985|ENSG00000165730,Hs.79170,23508,CR741244,10,70257304,70325194,1,IMAGE:34149
IMAGE:897983,PRDX6,ENSG00000117592|ENSG00000171862,Hs.573688,9588,AA598874,10,89613175,89718511,1,IMAGE:897983
IMAGE:296072,DLG1,ENSG00000075711|ENSG00000093009,Hs.292549,1739,BX116101,22,17847416,17888134,1,IMAGE:296072
IMAGE:111549,SFRS11,ENSG00000116754,Hs.479693,9295,T90915,1,70443953,70502757,1,IMAGE:111549
IMAGE:211319,,,Hs.596351,0,BX110133,chr1,116881747,116882165,-,IMAGE:211319
IMAGE:796198,EFNB2,ENSG00000125266,Hs.149239,1948,AA461424,13,105940099,105985338,-1,IMAGE:796198
IMAGE:343562,CIT,ENSG00000122966,Hs.119594,11113,W69508,12,118607981,118799475,-1,IMAGE:343562
IMAGE:771317,C11orf51,ENSG00000110200,Hs.38044,25906,BX108870,11,71498283,71501474,-1,IMAGE:771317
IMAGE:233721,IGFBP2,ENSG00000115457,Hs.438102,3485,H79047,2,217206372,217237404,1,IMAGE:233721
IMAGE:810951,MTERF,ENSG00000113580,Hs.532216,7978,BX111362,5,142637689,142795270,-1,IMAGE:810951
IMAGE:855547,HLA-DRB1,ENSG00000196126,Hs.534322,3123,AA664195,6,32654527,32665559,-1,IMAGE:855547
IMAGE:384015,DDC,ENSG00000132437,Hs.359698,1644,AA702640,7,50493630,50596245,-1,IMAGE:384015
IMAGE:51607,LOC285733,,Hs.388715,285733,H19426,chr6,131190238,131199966,+,IMAGE:51607
IMAGE:625537,ZXDB,ENSG00000198455,Hs.156257,158586,AA187449,X,57634994,57640631,1,IMAGE:625537
IMAGE:588262,WDR89,ENSG00000140006,Hs.655666,112840,AA132408,14,63133510,63177878,-1,IMAGE:588262
IMAGE:504810,TWISTNB,ENSG00000105849,Hs.353035,221830,AA152350,7,19701610,19715185,-1,IMAGE:504810
IMAGE:771261,NSD1,ENSG00000165671,Hs.654666,64324,AA443596,5,176493532,176655369,1,IMAGE:771261
IMAGE:415712,PDE3B,,Hs.656437,5140,W78884,,,,,IMAGE:415712
IMAGE:757250,,, ,, ,,,,,IMAGE:757250
IMAGE:71606,NKG7,ENSG00000105374,Hs.10306,4818,T57859,19,56566686,56567772,-1,IMAGE:71606
IMAGE:767315,MED16,ENSG00000175221,Hs.365207,10025,AA418545,19,818964,844218,-1,IMAGE:767315
IMAGE:37980,ZIC2,ENSG00000043355|ENSG00000132382,Hs.653700,7546,R61372,17,4388950,4405393,-1,IMAGE:37980
IMAGE:714414,UQCRC1,ENSG00000010256,Hs.119251,7384,AA291991,3,48611436,48622102,-1,IMAGE:714414
IMAGE:416202,PROSC,ENSG00000104450|ENSG00000147471,Hs.304792,11212,W86106,8,37738833,37756443,1,IMAGE:416202
IMAGE:857603,ANK2,ENSG00000145362,Hs.620557,287,AA782337,4,114190281,114529333,1,IMAGE:857603
IMAGE:841501,SPCS2,ENSG00000118363,Hs.512341,9789,AA487265,11,74337978,74367437,1,IMAGE:841501
IMAGE:132142,ZNRF2,ENSG00000180233,Hs.487869,223082,R23610,7,30290448,30373832,1,IMAGE:132142
IMAGE:295985,CDK6,ENSG00000105810,Hs.119882,1021,N67039,7,92072175,92301148,-1,IMAGE:295985
IMAGE:194972,NUDT13,ENSG00000166321,Hs.533657,25961,BX097194,10,74540216,74561584,1,IMAGE:194972
IMAGE:121420,COX18,ENSG00000163626,Hs.356697,285521,BX116684,4,74139280,74154336,-1,IMAGE:121420
IMAGE:324699,ABHD5,ENSG00000011198,Hs.655670,51099,W47096,3,43707379,43735295,1,IMAGE:324699
IMAGE:811590,BXDC2,ENSG00000113460,Hs.38114,55299,AA458528,5,34951238,34961857,1,IMAGE:811590
IMAGE:813179,IGF1,ENSG00000017427,Hs.160562,3479,AA456321,12,101316718,101398546,-1,IMAGE:813179
IMAGE:810803,ANKRD52,ENSG00000139645,Hs.524506,283373,AA458879,12,54918270,54938427,-1,IMAGE:810803
IMAGE:857264,,ENSG00000065833,Hs.600913,0,AA669689,6,83976827,84197498,-1,IMAGE:857264
IMAGE:361688,DPP6,ENSG00000130226|ENSG00000169442,Hs.490684,1804,W96197,1,26516998,26519600,1,IMAGE:361688
IMAGE:47626,ATRN,ENSG00000088812,Hs.276252,8455,H11351,20,3399676,3579760,1,IMAGE:47626
IMAGE:744565,SENP6,ENSG00000112701|ENSG00000144659,Hs.485784,26054,AA621256,3,39399843,39413722,1,IMAGE:744565
IMAGE:510668,SEPP1,ENSG00000187242|ENSG00000211446,Hs.275775,6414,AA101954,5,42836579,42844212,-1,IMAGE:510668
IMAGE:323806,CHD9,,Hs.59159,80205,BX113577,chr16,51722333,51918864,+,IMAGE:323806
IMAGE:757129,,,Hs.662638,0,BX101149,,,,,IMAGE:757129
IMAGE:233666,ROD1,ENSG00000119314,Hs.269988,9991,BX099230,9,114020536,114135768,-1,IMAGE:233666
IMAGE:782266,FLJ41350,,Hs.386143,399806,BX115274,chr10,102979340,102985256,+,IMAGE:782266
IMAGE:243399,GYPB,ENSG00000197465,Hs.654368,2994,N48137,4,145011470,145037784,-1,IMAGE:243399
IMAGE:767322,C20orf26,ENSG00000089101,Hs.176013,26074,AA418538,20,19981196,20289346,1,IMAGE:767322
IMAGE:248073,ZNF677,ENSG00000197928,Hs.20506,342926,BX095276,19,58423389,58449938,-1,IMAGE:248073
IMAGE:714493,SRGAP2,ENSG00000163486,Hs.497575,23380,AA292435,1,204582820,204704406,1,IMAGE:714493
IMAGE:416325,ACSM2B,ENSG00000183747,Hs.567879,348158,W85851,16,20455833,20495135,-1,IMAGE:416325
IMAGE:868757,AK1,ENSG00000106992,Hs.175473,203,AA775325,9,129668490,129679843,-1,IMAGE:868757
IMAGE:825224,RAE1,ENSG00000101146,Hs.371698,8480,AA504128,20,55359552,55387674,1,IMAGE:825224
IMAGE:294682,,,Hs.110524,0,BX101274,chr4,9434185,9436625,-,IMAGE:294682
IMAGE:111714,,, ,, ,,,,,IMAGE:111714
IMAGE:195127,HNRPH1,ENSG00000169045,Hs.604001,3187,R91220,5,178973785,178984276,-1,IMAGE:195127
IMAGE:172721,CCDC43,ENSG00000180329,Hs.579115,124808,H19667,17,40110360,40122656,-1,IMAGE:172721
IMAGE:268152,,,Hs.12489,0,N30147,chr17,5315300,5317282,-,IMAGE:268152
IMAGE:366484,GTPBP1,ENSG00000100226,Hs.276925,9567,AA026413,22,37431753,37459536,1,IMAGE:366484
IMAGE:180803,INPP1,ENSG00000151689,Hs.32309,3628,H52141,2,190916663,190944555,1,IMAGE:180803
IMAGE:795812,BEYLA,,Hs.406982,497634,AA459858,chr8,47871672,47886572,+,IMAGE:795812
IMAGE:345232,LTA,ENSG00000204496,Hs.36,4049,W72329,6,31647810,31650080,1,IMAGE:345232
IMAGE:279665,PDHX,ENSG00000110435|ENSG00000112664,Hs.502315,8050,N49046,6,34363982,34468419,-1,IMAGE:279665
IMAGE:52716,SEZ6,ENSG00000063015,Hs.21837,124925,H29245,17,24306075,24357289,-1,IMAGE:52716
IMAGE:897649,TMED4,ENSG00000158604,Hs.632641,222068,AA496801,7,44584021,44588342,-1,IMAGE:897649
IMAGE:626001,WWTR1,ENSG00000018408,Hs.699296,25937,AA188549,3,150717713,150858472,-1,IMAGE:626001
IMAGE:757435,NKX3-1,ENSG00000167034|ENSG00000188536|ENSG00000206172,Hs.55999,4824,BX102941,16,166679,167521,1,IMAGE:757435
IMAGE:757160,,, ,, ,,,,,IMAGE:757160
IMAGE:123288,TAF3,ENSG00000165632,Hs.699383,83860,T99942,10,7900507,8096720,1,IMAGE:123288
IMAGE:838888,,, ,, ,,,,,IMAGE:838888
IMAGE:126368,GATA1,ENSG00000102145|ENSG00000138109,Hs.765,2623,BX090462,10,96688430,96739137,1,IMAGE:126368
IMAGE:726523,,,Hs.177930,0,BX107808,chr2,7478846,7507830,+,IMAGE:726523
IMAGE:248117,,, ,, ,,,,,IMAGE:248117
IMAGE:714159,FAM100A,ENSG00000153443,Hs.513313,124402,AA285012,16,4598887,4604928,-1,IMAGE:714159
IMAGE:416404,PTPN3,ENSG00000070159,Hs.436429,5774,CR737139,9,111177800,111300407,-1,IMAGE:416404
IMAGE:844768,NKRF,ENSG00000186416,Hs.437084,55922,AA774230,X,118606328,118623874,-1,IMAGE:844768
IMAGE:81394,MGLL,ENSG00000074416|ENSG00000100380,Hs.277035,11343,T60135,22,39550549,39582633,-1,IMAGE:81394
IMAGE:161992,FER1L3,ENSG00000138119,Hs.655278,26509,H26176,10,95056177,95232064,-1,IMAGE:161992
IMAGE:111722,,, ,, ,,,,,IMAGE:111722
IMAGE:195117,,,Hs.445447,0,BX106113,chr12,27468276,27468968,+,IMAGE:195117
IMAGE:244055,CNOT3,ENSG00000088038|ENSG00000137252,Hs.343571,4849,N46968,6,55147025,55255376,1,IMAGE:244055
IMAGE:810567,ARHGEF2,ENSG00000116584,Hs.655209,9181,AA464682,1,154183270,154226488,-1,IMAGE:810567
IMAGE:488624,C10orf4,ENSG00000148690,Hs.658192,118924,BX118656,10,95418319,95452323,-1,IMAGE:488624
IMAGE:234736,GATA6,ENSG00000141448,Hs.514746,2627,H77651,18,18003414,18036225,1,IMAGE:234736
IMAGE:795347,,,Hs.662423,0,AA453260,,,,,IMAGE:795347
IMAGE:868169,LPL,ENSG00000175445,Hs.180878,4023,AA633835,8,19841058,19869049,1,IMAGE:868169
IMAGE:123971,DHFR,ENSG00000081377,Hs.592364,1719,BX280293,9,98298390,98421933,-1,IMAGE:123971
IMAGE:51254,,,Hs.656656,0,H18731,,,,,IMAGE:51254
IMAGE:418238,,,Hs.660279,0,W90605,,,,,IMAGE:418238
IMAGE:593251,,,Hs.595349,0,AA165400,chr2,114453668,114454007,+,IMAGE:593251
IMAGE:325220,,,Hs.458733,0,BX091042,chr15,66376904,66377328,+,IMAGE:325220
IMAGE:781027,,,Hs.662641,0,AA446031,,,,,IMAGE:781027
IMAGE:124427,,, ,, ,,,,,IMAGE:124427
IMAGE:43865,DYNC1I1,,Hs.440364,1780,BX106392,chr7,95239813,95565674,+,IMAGE:43865
IMAGE:260325,GABPA,ENSG00000154727,Hs.473470,2551,H96774,21,26028752,26066642,1,IMAGE:260325
IMAGE:726550,C4orf17,ENSG00000138813,Hs.97501,84103,AA394192,4,100651197,100682463,1,IMAGE:726550
IMAGE:274097,EBPL,ENSG00000123179,Hs.433278,84650,CR736940,13,49132860,49163619,-1,IMAGE:274097
IMAGE:714196,WDR1,ENSG00000004700|ENSG00000071127,Hs.128548,9948,AA293181,4,9685062,9727671,-1,IMAGE:714196
IMAGE:416429,,,Hs.659744,0,W86826,,,,,IMAGE:416429
IMAGE:856420,RAC1,ENSG00000136238,Hs.413812,5879,AA630771,7,6380651,6410120,1,IMAGE:856420
IMAGE:815539,LRMP,ENSG00000118308,Hs.124922,4033,AA456895,12,25096508,25152535,1,IMAGE:815539
IMAGE:129355,C11orf60,ENSG00000118096,Hs.533738,56912,R12275,11,117920471,117941960,-1,IMAGE:129355
IMAGE:111755,,,Hs.686629,0,BX092456,,,,,IMAGE:111755
IMAGE:212815,N4BP2,ENSG00000078177,Hs.396494,55728,H70373,4,39734919,39836267,1,IMAGE:212815
IMAGE:259587,AP4S1,,Hs.293411,11154,N41766,chr14,30623365,30625952,+,IMAGE:259587
IMAGE:376722,DHX29,,Hs.696182,54505,AA046744,,,,,IMAGE:376722
IMAGE:281243,PPFIA2,ENSG00000139220,Hs.506216,8499,N51002,12,80177487,80672131,-1,IMAGE:281243
IMAGE:725680,TFAP2C,ENSG00000087510,Hs.473152,7022,BX108462,20,54637765,54647743,1,IMAGE:725680
IMAGE:782782,AKT2,ENSG00000105221|ENSG00000134249,Hs.631535,208,AA448167,1,120237679,120240641,-1,IMAGE:782782
IMAGE:855910,LGALS3,,Hs.531081,3958,AA630328,chr14,54669594,54681879,+,IMAGE:855910
IMAGE:366541,FGA,ENSG00000171560,Hs.351593,2243,AA026737,4,155723730,155731347,-1,IMAGE:366541
IMAGE:46829,,, ,, ,,,,,IMAGE:46829
IMAGE:595817,WDSUB1,ENSG00000196151,Hs.20848,151525,AA167435,2,159800558,159851482,-1,IMAGE:595817
IMAGE:877634,ARL6IP6,ENSG00000177917,Hs.516468,151188,AA488229,2,153282674,153325937,1,IMAGE:877634
IMAGE:324897,,,Hs.56044,0,BX093605,chr1,118180612,118181071,+,IMAGE:324897
IMAGE:781147,,,Hs.662642,0,AA446189,,,,,IMAGE:781147
IMAGE:269831,,, ,, ,,,,,IMAGE:269831
IMAGE:823925,PLEKHO1,ENSG00000023902,Hs.438824,51177,AA490216,1,148387997,148398449,1,IMAGE:823925
IMAGE:469412,FH,ENSG00000091483,Hs.592490,2271,BX089179,1,239727526,239749677,-1,IMAGE:469412
IMAGE:726558,CSNK1G3,ENSG00000151292,Hs.129206,1456,AA394099,5,122875692,122980638,1,IMAGE:726558
IMAGE:274186,,, ,, ,,,,,IMAGE:274186
IMAGE:725407,SMURF1,ENSG00000198742,Hs.189329,57154,AA292087,7,98463000,98579664,-1,IMAGE:725407
IMAGE:416452,,,Hs.660252,0,W86882,,,,,IMAGE:416452
IMAGE:180179,KIAA0406,ENSG00000101407|ENSG00000173482,Hs.655481,9675,R85537,18,7557817,8396854,1,IMAGE:180179
IMAGE:814014,ZNF184,ENSG00000096654,Hs.158174,7738,AA455712,6,27526506,27548858,-1,IMAGE:814014
IMAGE:549016,BTBD1,ENSG00000064726,Hs.459149,53339,AA083385,15,81476189,81527110,-1,IMAGE:549016
IMAGE:198647,CSMD1,ENSG00000183117,Hs.571466,64478,BX107439,8,2782790,3258996,-1,IMAGE:198647
IMAGE:241475,,,Hs.680651,0,H90477,,,,,IMAGE:241475
IMAGE:810395,HNRPUL1,ENSG00000105323,Hs.699274,11100,AA464793,19,46460264,46505438,1,IMAGE:810395
IMAGE:181541,DNER,ENSG00000187957,Hs.234074,92737,H28681,2,229930589,230287530,-1,IMAGE:181541
IMAGE:282895,LRRC16,ENSG00000079691,Hs.670507,55604,N51226,6,25387285,25728735,1,IMAGE:282895
IMAGE:124138,NXF1,,Hs.523739,10482,R01352,chr11,62316178,62329475,-,IMAGE:124138
IMAGE:366591,LOC550643,ENSG00000204272,Hs.355559,550643,AA026702,X,56772417,56861526,1,IMAGE:366591
IMAGE:742132,ISG15,ENSG00000184489|ENSG00000187608,Hs.458485,9636,AA406019,1,938742,939782,1,IMAGE:742132
IMAGE:110744,NCAPH2,ENSG00000025770,Hs.180903,29781,T83097,22,49293532,49308767,1,IMAGE:110744
IMAGE:32648,,,Hs.624380,0,R43303,chr5,142456442,142456722,+,IMAGE:32648
IMAGE:321751,,,Hs.560742,0,W35416,chr2,218920391,218920849,+,IMAGE:321751
IMAGE:784180,SH3D19,ENSG00000109686,Hs.567725,152503,AA446651,4,152260889,152367022,-1,IMAGE:784180
IMAGE:340719,WDR27,ENSG00000184465,Hs.131903,253769,W56296,6,169599232,169843674,-1,IMAGE:340719
IMAGE:773531,ICK,ENSG00000112144,Hs.417022,22858,AA428138,6,52974068,53034549,-1,IMAGE:773531
IMAGE:268692,,,Hs.586682,0,N25920,chr10,77748097,77989931,+,IMAGE:268692
IMAGE:823621,CHD9,,Hs.59159,80205,AA496960,chr16,51722333,51918864,+,IMAGE:823621
IMAGE:308437,FUCA1,ENSG00000179163,Hs.370858,2517,W24873,1,24044161,24067408,-1,IMAGE:308437
IMAGE:726570,,, ,, ,,,,,IMAGE:726570
IMAGE:275653,RBM15B,ENSG00000179837,Hs.476291,29890,R93309,3,51403771,51410370,1,IMAGE:275653
IMAGE:725224,HES6,ENSG00000144485,Hs.42949,55502,BX095664,2,238811649,238813409,-1,IMAGE:725224
IMAGE:430751,NIN,ENSG00000100503,Hs.310429,51199,AA677968,14,50256232,50367597,-1,IMAGE:430751
IMAGE:156033,JAG2,,Hs.433445,3714,R72432,chr14,104679121,104684526,-,IMAGE:156033
IMAGE:824602,IFI16,ENSG00000163565,Hs.380250,3428,AA491191,1,157236382,157291569,1,IMAGE:824602
IMAGE:199610,ADAMTSL4,ENSG00000143382,Hs.516243,54507,R96552,1,148788522,148800037,1,IMAGE:199610
IMAGE:301752,,,Hs.656950,0,N90913,,,,,IMAGE:301752
IMAGE:241587,,, ,, ,,,,,IMAGE:241587
IMAGE:365665,CAPN8,ENSG00000203697,Hs.291487,388743,AA025386,1,221781822,221920016,-1,IMAGE:365665
IMAGE:795598,EPC1,ENSG00000120616,Hs.167805,80314,BX107479,10,32596694,32707685,-1,IMAGE:795598
IMAGE:505597,,,Hs.448989,0,AA147654,chr1,232730259,232734148,-,IMAGE:505597
IMAGE:34773,PTPN11,ENSG00000179295,Hs.506852,5781,R19952,12,111340919,111432099,1,IMAGE:34773
IMAGE:429715,,,Hs.60260,0,BX093084,chr12,123776020,123776459,-,IMAGE:429715
IMAGE:491644,PLAC8,ENSG00000145287,Hs.546392,51316,AA150254,4,84230239,84254935,-1,IMAGE:491644
IMAGE:884783,ARHGAP29,ENSG00000137962,Hs.483238,9411,AA629603,1,94410482,94475777,-1,IMAGE:884783
IMAGE:22355,RGS4,ENSG00000115598|ENSG00000117152,Hs.386726,5999,T89094,1,161305775,161313006,1,IMAGE:22355
IMAGE:773649,DLGAP4,ENSG00000080845,Hs.249600,22839,AA434575,20,34357717,34590454,1,IMAGE:773649
IMAGE:840698,FLJ20254,ENSG00000119777,Hs.533934,54867,AA486370,2,27109349,27118067,1,IMAGE:840698
IMAGE:289379,,, ,, ,,,,,IMAGE:289379
IMAGE:743018,,,Hs.547621,0,BX089508,chr3,52457011,52457477,+,IMAGE:743018
IMAGE:197903,,,Hs.656607,0,R96337,,,,,IMAGE:197903
IMAGE:323041,MAP3K8,,Hs.432453,1326,BX111080,chr10,30765134,30768868,+,IMAGE:323041
IMAGE:669443,HSF2,ENSG00000025156,Hs.158195,3298,AA253434,6,122762494,122795810,1,IMAGE:669443
IMAGE:754092,,,Hs.663240,0,BX112700,,,,,IMAGE:754092
IMAGE:37598,C3orf50,ENSG00000206120,Hs.478158,93556,R51080,3,170012789,170030104,1,IMAGE:37598
IMAGE:180303,TRPM2,ENSG00000142185,Hs.369759,7226,R85260,21,44594474,44687392,1,IMAGE:180303
IMAGE:276714,MED26,ENSG00000105085|ENSG00000183943,Hs.356467,9441,N34896,X,3532415,3641661,-1,IMAGE:276714
IMAGE:1056169,,,Hs.112932,0,AA621004,chr8,134314591,134315040,+,IMAGE:1056169
IMAGE:781510,CITED1,ENSG00000125931,Hs.40403,4435,AA432143,X,71438222,71443762,-1,IMAGE:781510
IMAGE:66953,C17orf81,ENSG00000170291,Hs.417029,23587,BX094965,17,7096096,7103974,1,IMAGE:66953
IMAGE:110198,TRPV2,ENSG00000187688,Hs.279746,51393,T71250,17,16259613,16281040,1,IMAGE:110198
IMAGE:137885,,,Hs.655962,0,R68381,,,,,IMAGE:137885
IMAGE:296030,TRIM25,ENSG00000121060,Hs.528952,7706,N73575,17,52320269,52346408,-1,IMAGE:296030
IMAGE:504300,FLT1,ENSG00000102755,Hs.654360,2321,AA149640,13,27773790,27967232,-1,IMAGE:504300
IMAGE:259374,MCCC2,ENSG00000131844,Hs.604789,64087,N31952,5,70918910,70988981,1,IMAGE:259374
IMAGE:82879,MBL2,ENSG00000165471,Hs.499674,4153,T69284,10,54195149,54201466,-1,IMAGE:82879
IMAGE:200916,OXSR1,ENSG00000172939,Hs.475970,9943,R98985,3,38182030,38271983,1,IMAGE:200916
IMAGE:452374,ORM2,ENSG00000204154,Hs.522356,5005,AA700876,9,116131953,116135352,1,IMAGE:452374
IMAGE:277507,GSTM5,ENSG00000158486,Hs.75652,2949,N48751,16,20851934,21078263,-1,IMAGE:277507
IMAGE:52754,NRG3,ENSG00000007908|ENSG00000185737,Hs.125119,10718,H29781,10,83624786,84736913,1,IMAGE:52754
IMAGE:301710,,,Hs.659376,0,N90849,,,,,IMAGE:301710
IMAGE:742806,TFDP2,ENSG00000114126,Hs.379018,7029,AA400362,3,143153034,143295497,-1,IMAGE:742806
IMAGE:376163,,,Hs.44380,0,AA040598,chr4,121196770,121197657,-,IMAGE:376163
IMAGE:795369,ZNF558,ENSG00000167785,Hs.659797,148156,AA453372,19,8781382,8794565,-1,IMAGE:795369
IMAGE:51906,THAP8,ENSG00000161277,Hs.350209,199745,H23555,19,41217727,41237504,-1,IMAGE:51906
IMAGE:34942,IFT57,ENSG00000114446,Hs.412196,55081,R20370,3,109362350,109423938,-1,IMAGE:34942
IMAGE:813751,ST3GAL4,ENSG00000110080,Hs.591947,6484,AA453898,11,125730765,125815743,1,IMAGE:813751
IMAGE:813518,,,Hs.13268,0,AA455590,chr17,37258298,37261225,-,IMAGE:813518
IMAGE:208078,IGF2BP1,ENSG00000159217|ENSG00000163735,Hs.144936,10642,H59805,4,75080224,75083286,-1,IMAGE:208078
IMAGE:397224,,, ,, ,,,,,IMAGE:397224
IMAGE:399075,MUSTN1,,Hs.556077,389125,AA733003,chr3,52842176,52849318,-,IMAGE:399075
IMAGE:1372140,DNA2L,ENSG00000138346,Hs.532446,1763,AA974495,10,69843828,69901678,-1,IMAGE:1372140
IMAGE:824895,RAPGEF2,ENSG00000109756,Hs.113912,9693,AA488969,4,160408696,160500749,1,IMAGE:824895
IMAGE:244147,BGN,ENSG00000182492,Hs.821,633,N51018,X,152413605,152428198,1,IMAGE:244147
IMAGE:129477,,ENSG00000119048,Hs.644421,0,CR742834,5,133734769,133755698,1,IMAGE:129477
IMAGE:210525,ZMYM6,,Hs.533986,9204,H65043,chr1,35224352,35269899,-,IMAGE:210525
IMAGE:429466,SYNGR1,ENSG00000100321,Hs.216226,9145,AA007668,22,38075900,38111526,1,IMAGE:429466
IMAGE:122730,,,Hs.624407,0,BX092961,chr15,89134242,89134895,-,IMAGE:122730
IMAGE:810779,,,Hs.659260,0,AA481018,,,,,IMAGE:810779
IMAGE:147414,MAP3K10,ENSG00000130758,Hs.466743,4294,BX103677,19,45389491,45413314,1,IMAGE:147414
IMAGE:487722,B3GNT5,ENSG00000176597,Hs.208267,84002,AA043551,3,184453726,184473872,1,IMAGE:487722
IMAGE:769890,NP,,Hs.75514,4860,AA430382,chr14,20011382,20015086,+,IMAGE:769890
IMAGE:41195,GCDH,ENSG00000105607,Hs.532699,2639,R56637,19,12862974,12871782,1,IMAGE:41195
IMAGE:51093,ZFYVE1,ENSG00000165861,Hs.335106,53349,BX102679,14,72505912,72563600,-1,IMAGE:51093
IMAGE:809600,DHX8,ENSG00000067596,Hs.463105,1659,AA458473,17,38916860,38957206,1,IMAGE:809600
IMAGE:261841,,,Hs.555172,0,H99213,chr19,34078870,34079329,-,IMAGE:261841
IMAGE:297748,CRIP3,ENSG00000146215,Hs.653165,401262,BX282838,6,43381189,43384513,-1,IMAGE:297748
IMAGE:838872,DKK2,ENSG00000155011,Hs.211869,27123,AA481794,4,108062418,108176903,-1,IMAGE:838872
IMAGE:24822,DOCK7,ENSG00000116641,Hs.538059,85440,R38919,1,62692987,62926557,-1,IMAGE:24822
IMAGE:753195,C5orf4,,Hs.519694,10826,AA406261,chr5,154178246,154210362,-,IMAGE:753195
IMAGE:299154,PIGK,ENSG00000142892,Hs.178305,10026,W05406,1,77327254,77457720,-1,IMAGE:299154
IMAGE:813546,FAM116A,ENSG00000174839,Hs.91085,201627,AA455609,3,57586227,57653844,-1,IMAGE:813546
IMAGE:212643,UBR2,,Hs.529925,23304,BX097687,chr6,42681494,42769221,+,IMAGE:212643
IMAGE:397254,,,Hs.660709,0,BX091699,,,,,IMAGE:397254
IMAGE:399093,PDCD11,ENSG00000148843,Hs.239499,22984,BX094085,10,105146402,105196009,1,IMAGE:399093
IMAGE:1367900,GPER,ENSG00000164850,Hs.20961,2852,AA810225,7,1092969,1099977,1,IMAGE:1367900
IMAGE:786607,TCEAL1,ENSG00000121335|ENSG00000172465,Hs.95243,9338,AA451969,X,102770304,102772530,1,IMAGE:786607
IMAGE:292515,UAP1,ENSG00000117143,Hs.492859,6675,N68465,1,160797947,160836250,1,IMAGE:292515
IMAGE:294259,CYP39A1,ENSG00000146233,Hs.387367,51302,W01800,6,46625405,46728482,-1,IMAGE:294259
IMAGE:210343,,,Hs.658640,0,BX107811,,,,,IMAGE:210343
IMAGE:505414,NENF,ENSG00000117691|ENSG00000139537,Hs.461787,29937,AA156251,12,47584187,47611527,1,IMAGE:505414
IMAGE:430052,MGST1,ENSG00000008394,Hs.389700,4257,AA034179,12,16391343,16408631,1,IMAGE:430052
IMAGE:282737,C9orf80,ENSG00000148153,Hs.658575,58493,N49967,9,114488618,114520250,-1,IMAGE:282737
IMAGE:243549,MYB,ENSG00000118513|ENSG00000163739,Hs.654446,4602,BX107408,4,74953973,74968249,1,IMAGE:243549
IMAGE:132395,SRRM1,ENSG00000133226,Hs.18192,10250,R25344,1,24842181,24872358,1,IMAGE:132395
IMAGE:731648,NFYA,ENSG00000001167,Hs.10441,4800,BX109895,6,41148688,41174713,1,IMAGE:731648
IMAGE:878838,GRM3,ENSG00000198822,Hs.590575,2913,AA670430,7,86111160,86332127,1,IMAGE:878838
IMAGE:25838,PXMP4,ENSG00000101417|ENSG00000163216,Hs.654857,11264,R37108,1,151278833,151281031,-1,IMAGE:25838
